Lat,Long,Heading,COG,SOG
76.545623,-68.905228,18.7,136.1,0
76.545623,-68.905228,18.6,257.1,0
76.545623,-68.905228,18.5,115.3,0
76.545623,-68.905229,18.5,275.7,0
76.545623,-68.905228,18.5,122.8,0
76.545623,-68.905229,18.4,261,0
76.545622,-68.905228,18.4,145.7,0
76.545622,-68.905228,18.4,257,0
76.545622,-68.905227,18.3,74.3,0
76.545622,-68.905227,18.3,135.6,0
76.545622,-68.905226,18.3,222.4,0
76.545622,-68.905227,18.2,221.3,0
76.545622,-68.905227,18.1,270.5,0
76.545622,-68.905227,18,127.8,0
76.545622,-68.905228,18,277.7,0
76.545622,-68.905228,18,125.3,0
76.545622,-68.905229,18,275.3,0
76.545622,-68.905229,17.9,11.5,0
76.545622,-68.90523,17.9,287,0
76.545622,-68.90523,17.8,46.9,0
76.545622,-68.905231,17.8,266.5,0
76.545622,-68.90523,17.8,312.5,0
76.545622,-68.905231,17.7,144,0
76.545622,-68.905231,17.6,292,0
76.545622,-68.905232,17.5,49.6,0
76.545622,-68.905234,17.4,285.7,0
76.545622,-68.905234,17.4,65.4,0
76.545622,-68.905236,17.3,316.9,0
76.545622,-68.905237,17.3,276.2,0
76.545622,-68.905238,17.3,328.4,0
76.545622,-68.905238,17.2,65,0
76.545622,-68.90524,17.2,309.5,0
76.545622,-68.90524,17.2,205.8,0
76.545622,-68.905242,17.2,52.8,0
76.545622,-68.905241,17.2,256.1,0
76.545623,-68.905243,17.1,186.6,0
76.545623,-68.905243,17.2,252.6,0
76.545623,-68.905243,17.2,82.9,0
76.545623,-68.905244,17.2,304,0
76.545623,-68.905244,17.1,101,0
76.545624,-68.905245,17.1,293.1,0
76.545624,-68.905245,17.1,75.5,0
76.545624,-68.905246,17.1,312.3,0
76.545624,-68.905246,17.1,102,0
76.545624,-68.905247,17.1,316.6,0
76.545624,-68.905246,17.1,98.9,0
76.545625,-68.905247,17.1,332.3,0
76.545625,-68.905246,17.1,8.2,0
76.545625,-68.905246,17.1,12.3,0
76.545625,-68.905245,17.1,279.8,0
76.545625,-68.905245,17,144.9,0
76.545625,-68.905245,17,313.7,0
76.545625,-68.905245,16.9,90.5,0
76.545626,-68.905245,16.9,280.5,0
76.545626,-68.905245,16.9,100.7,0
76.545626,-68.905245,16.9,292.3,0
76.545626,-68.905244,16.9,83.3,0
76.545626,-68.905245,16.9,279.1,0
76.545626,-68.905244,16.9,94.5,0
76.545626,-68.905245,16.9,305,0
76.545626,-68.905244,17,139.2,0
76.545626,-68.905244,17,287.4,0
76.545626,-68.905244,17,279.6,0
76.545627,-68.905244,17,282,0
76.545626,-68.905245,16.9,271.5,0
76.545627,-68.905246,16.9,274.3,0
76.545627,-68.905246,16.9,309,0
76.545627,-68.905247,16.8,147.7,0
76.545627,-68.905248,16.8,306.5,0
76.545627,-68.905247,16.8,48.1,0
76.545628,-68.905248,16.8,320.6,0
76.545628,-68.905247,16.8,70.9,0
76.545628,-68.905247,16.8,8.2,0
76.545628,-68.905246,16.7,6.9,0
76.545628,-68.905248,16.7,303.4,0
76.545628,-68.905248,16.6,283.7,0
76.545629,-68.90525,16.6,309.5,0
76.545629,-68.905251,16.5,284.1,0
76.545629,-68.905252,16.5,258.4,0
76.545629,-68.905252,16.5,315.2,0
76.545629,-68.905253,16.4,72.2,0
76.54563,-68.905254,16.4,304.3,0
76.54563,-68.905254,16.5,50.9,0
76.54563,-68.905254,16.5,326.8,0
76.54563,-68.905253,16.4,117.8,0
76.545631,-68.905255,16.4,312,0
76.545631,-68.905256,16.3,36.3,0
76.545632,-68.905257,16.3,338.3,0
76.545632,-68.905257,16.3,341.2,0
76.545632,-68.905257,16.3,359.5,0
76.545633,-68.905257,16.2,24.2,0
76.545633,-68.905258,16.2,310,0
76.545634,-68.905259,16.2,348.4,0
76.545634,-68.90526,16.3,8.2,0
76.545634,-68.905259,16.2,347.9,0
76.545635,-68.905259,16.2,13.7,0
76.545635,-68.905259,16.2,6.5,0
76.545636,-68.90526,16.2,290.5,0
76.545636,-68.905261,16.2,294.7,0
76.545637,-68.905262,16.2,270.1,0
76.545637,-68.905262,16.2,294,0
76.545637,-68.905263,16.2,315.2,0
76.545638,-68.905265,16.2,325.9,0
76.545638,-68.905266,16.2,351,0
76.545638,-68.905267,16.2,328.5,0
76.545639,-68.905267,16.2,334.4,0
76.545639,-68.905268,16.2,341.5,0
76.545639,-68.905268,16.2,322,0
76.54564,-68.90527,16.2,9.1,0
76.54564,-68.90527,16.2,305.7,0
76.545641,-68.905271,16.2,18.7,0
76.545641,-68.905272,16.2,293.3,0
76.545641,-68.905273,16.2,321,0
76.545642,-68.905275,16.2,345.4,0
76.545643,-68.905276,16.2,354.5,0
76.545643,-68.905278,16.2,338,0
76.545644,-68.905278,16.3,17.9,0
76.545645,-68.905279,16.3,354.5,0
76.545645,-68.905279,16.3,7,0
76.545645,-68.90528,16.4,353.6,0
76.545646,-68.905282,16.4,334.6,0
76.545647,-68.905284,16.4,21.4,0
76.545647,-68.905287,16.4,318.9,0
76.545648,-68.905288,16.5,348.7,0
76.545648,-68.90529,16.5,331.8,0
76.545649,-68.905291,16.5,323.3,0
76.545649,-68.905294,16.6,354.4,0
76.54565,-68.905296,16.6,314.1,0
76.545651,-68.905297,16.7,327.5,0
76.545651,-68.905299,16.8,302.5,0
76.545652,-68.9053,16.8,335.6,0
76.545652,-68.905302,16.8,331.7,0
76.545653,-68.905303,16.9,3.3,0
76.545653,-68.905306,16.9,333.3,0
76.545654,-68.905307,17,7.3,0
76.545654,-68.905309,17,337.3,0
76.545654,-68.905309,17.1,266.9,0
76.545655,-68.905311,17.1,322.6,0
76.545655,-68.905313,17.1,305.3,0
76.545656,-68.905313,17.2,28,0
76.545656,-68.905314,17.3,328.6,0
76.545656,-68.905314,17.3,46.6,0
76.545657,-68.905316,17.3,306.7,0
76.545657,-68.905317,17.3,326.6,0
76.545658,-68.905319,17.3,313.9,0
76.545658,-68.905319,17.3,13.4,0
76.545659,-68.905319,17.3,302,0
76.545659,-68.905319,17.4,6,0
76.54566,-68.905319,17.4,352.4,0
76.545661,-68.905319,17.5,12.5,0
76.545661,-68.905318,17.5,40.8,0
76.545662,-68.905319,17.6,315.2,0
76.545662,-68.905319,17.7,307.1,0
76.545662,-68.905319,17.7,321.8,0
76.545663,-68.905318,17.8,52.5,0
76.545663,-68.905319,17.9,0.4,0
76.545664,-68.90532,17.9,76.8,0
76.545664,-68.90532,18,326.3,0
76.545664,-68.905319,18.1,57.5,0
76.545664,-68.905318,18.1,79.1,0
76.545665,-68.905317,18.2,46.1,0
76.545665,-68.905318,18.2,300.1,0
76.545665,-68.905318,18.3,104.6,0
76.545665,-68.905318,18.4,62,0
76.545666,-68.905317,18.4,35.3,0
76.545666,-68.905317,18.5,153,0
76.545666,-68.905316,18.6,101,0
76.545666,-68.905316,18.7,106.2,0
76.545666,-68.905315,18.8,83.3,0
76.545666,-68.905314,18.9,73.9,0
76.545666,-68.905314,18.9,332,0
76.545666,-68.905314,18.9,93,0
76.545666,-68.905313,18.9,59.7,0
76.545666,-68.905313,19,130.9,0
76.545666,-68.905312,19,323.6,0
76.545666,-68.905312,19.1,103.9,0
76.545666,-68.905312,19.2,337.5,0
76.545666,-68.905311,19.3,56.6,0
76.545666,-68.90531,19.3,101.6,0
76.545667,-68.90531,19.3,316.4,0
76.545666,-68.905309,19.2,94.4,0
76.545666,-68.90531,19.1,133.1,0
76.545666,-68.90531,19.1,326.7,0
76.545666,-68.90531,19.2,98.9,0
76.545667,-68.905311,19.3,345.9,0
76.545667,-68.905311,19.4,296.4,0
76.545667,-68.905311,19.4,51.1,0
76.545667,-68.90531,19.5,112.5,0
76.545667,-68.905311,19.5,265.7,0
76.545667,-68.905311,19.4,3.7,0
76.545668,-68.905312,19.4,105.7,0
76.545668,-68.905314,19.4,331.6,0
76.545668,-68.905314,19.4,272.5,0
76.545669,-68.905315,19.5,309.8,0
76.545669,-68.905316,19.5,356.6,0
76.545669,-68.905317,19.6,297,0
76.54567,-68.905318,19.6,279.7,0
76.54567,-68.905318,19.6,291.3,0
76.54567,-68.90532,19.5,41.5,0
76.545671,-68.905322,19.5,286.1,0
76.545671,-68.905323,19.5,305.1,0
76.545671,-68.905325,19.5,303,0
76.545672,-68.905326,19.6,13.2,0
76.545672,-68.905328,19.6,348.1,0
76.545672,-68.905329,19.6,49.4,0
76.545672,-68.90533,19.6,266.7,0
76.545673,-68.905331,19.6,301.2,0
76.545673,-68.905332,19.6,330.7,0
76.545673,-68.905334,19.6,279.3,0
76.545674,-68.905335,19.6,322.7,0
76.545674,-68.905335,19.7,58.6,0
76.545674,-68.905337,19.8,342.9,0
76.545674,-68.905338,19.9,58.2,0
76.545674,-68.905341,19.9,50.5,0
76.545674,-68.905341,19.8,338.3,0
76.545674,-68.905343,19.9,356.3,0
76.545674,-68.905344,19.8,302.9,0
76.545675,-68.905346,19.9,292.4,0
76.545675,-68.905347,19.8,285.5,0
76.545676,-68.905349,19.9,326.6,0
76.545676,-68.90535,19.9,308.2,0
76.545676,-68.905351,19.9,264.6,0
76.545676,-68.905353,19.8,303.3,0
76.545676,-68.905353,19.9,92.4,0
76.545677,-68.905354,19.9,311.5,0
76.545677,-68.905354,19.9,342.4,0
76.545677,-68.905355,19.9,295.7,0
76.545677,-68.905356,19.9,54.7,0
76.545677,-68.905358,19.9,272.4,0
76.545677,-68.905358,20,133.2,0
76.545678,-68.90536,20,314.5,0
76.545678,-68.90536,20,326.6,0
76.545678,-68.905361,20,16.8,0
76.545678,-68.905361,20.1,322.2,0
76.545678,-68.905362,20.1,296,0
76.545678,-68.905363,20.2,325,0
76.545678,-68.905364,20.2,302.7,0
76.545678,-68.905365,20.2,289.8,0
76.545678,-68.905365,20.2,76.9,0
76.545678,-68.905366,20.2,231.7,0
76.545678,-68.905366,20.3,107.5,0
76.545678,-68.905368,20.3,305.9,0
76.545678,-68.905368,20.4,95.5,0
76.545678,-68.905369,20.5,244.1,0
76.545678,-68.905369,20.5,47.1,0
76.545678,-68.905371,20.5,283.2,0
76.545677,-68.905372,20.5,222.8,0
76.545678,-68.905373,20.6,308,0
76.545678,-68.905374,20.6,2.2,0
76.545678,-68.905375,20.6,35.4,0
76.545678,-68.905375,20.6,274.1,0
76.545678,-68.905375,20.6,235.7,0
76.545678,-68.905377,20.6,282.4,0
76.545678,-68.905377,20.7,232.8,0
76.545678,-68.905379,20.7,248.8,0
76.545678,-68.905378,20.7,167.5,0
76.545678,-68.905379,20.7,340.3,0
76.545677,-68.905379,20.8,111.9,0
76.545677,-68.90538,20.9,256.3,0
76.545677,-68.905381,20.9,277.1,0
76.545677,-68.905382,20.9,285.4,0
76.545677,-68.905382,20.9,337.1,0
76.545677,-68.905382,20.9,114,0
76.545677,-68.905383,21,226,0
76.545677,-68.905384,21,297.2,0
76.545676,-68.905385,21.1,269.9,0
76.545676,-68.905386,21.1,192.9,0
76.545676,-68.905386,21.1,108.3,0
76.545676,-68.905387,21.2,324.4,0
76.545676,-68.905387,21.2,276,0
76.545676,-68.905388,21.2,304,0
76.545676,-68.905389,21.2,266,0
76.545676,-68.90539,21.2,246.8,0
76.545676,-68.905391,21.3,322.5,0
76.545676,-68.905392,21.3,276.7,0
76.545676,-68.905392,21.2,191.2,0
76.545676,-68.905393,21.2,323.1,0
76.545676,-68.905394,21.2,278.9,0
76.545676,-68.905396,21.1,260.7,0
76.545676,-68.905397,21.1,1.9,0
76.545676,-68.905398,21.2,262.6,0
76.545677,-68.905399,21.2,353.9,0
76.545677,-68.9054,21.1,300.4,0
76.545676,-68.905401,21.1,127.3,0
76.545677,-68.905403,21,310.2,0
76.545676,-68.905403,21,66.9,0
76.545676,-68.905405,20.9,293,0
76.545676,-68.905406,20.9,66.8,0
76.545676,-68.905409,20.9,288.7,0
76.545676,-68.905409,20.9,232.9,0
76.545676,-68.905411,20.9,295.1,0
76.545676,-68.905411,20.8,302.2,0
76.545676,-68.905412,20.8,284.8,0
76.545676,-68.905413,20.8,240.9,0
76.545676,-68.905415,20.8,281.3,0
76.545677,-68.905416,20.8,250.9,0
76.545677,-68.905417,20.9,62.9,0
76.545677,-68.905417,20.9,255.9,0
76.545677,-68.905419,20.9,219.5,0
76.545677,-68.90542,20.9,232,0
76.545676,-68.905421,20.9,173.5,0
76.545676,-68.905422,20.9,276.9,0
76.545676,-68.905423,20.9,265.6,0
76.545676,-68.905425,21,262.5,0
76.545676,-68.905426,21,146.7,0
76.545676,-68.905427,21,217.5,0
76.545676,-68.905428,21,212.7,0
76.545676,-68.905429,21,164.2,0
76.545676,-68.90543,21,260.9,0
76.545677,-68.905432,21,111.9,0
76.545677,-68.905434,21,249,0
76.545676,-68.905435,21,132.8,0
76.545676,-68.905436,21,200.4,0
76.545676,-68.905437,21,137.8,0
76.545676,-68.905437,21,177.4,0
76.545676,-68.905437,21,105.4,0
76.545676,-68.905439,21,268.5,0
76.545676,-68.905439,21,75.8,0
76.545676,-68.90544,21,301.3,0
76.545676,-68.90544,21,260.8,0
76.545676,-68.905441,21,165.9,0
76.545676,-68.905441,21,254.3,0
76.545676,-68.905441,21,179.2,0
76.545676,-68.905441,21.1,58.8,0
76.545675,-68.905441,21,130.3,0
76.545675,-68.905442,21.1,269,0
76.545675,-68.905442,21.1,109.1,0
76.545675,-68.905443,21.1,12.6,0
76.545675,-68.905443,21.1,147.5,0
76.545675,-68.905444,21.2,260.5,0
76.545675,-68.905444,21.2,198.8,0
76.545675,-68.905444,21.2,230.3,0
76.545674,-68.905444,21.2,236.6,0
76.545674,-68.905445,21.2,236,0
76.545674,-68.905445,21.2,341.7,0
76.545674,-68.905445,21.2,356.7,0
76.545674,-68.905445,21.3,205.4,0
76.545674,-68.905445,21.3,277.3,0
76.545674,-68.905445,21.3,29.5,0
76.545674,-68.905446,21.3,101.7,0
76.545674,-68.905445,21.3,119.5,0
76.545673,-68.905446,21.2,134.5,0
76.545673,-68.905446,21.3,68.2,0
76.545673,-68.905446,21.3,130.7,0
76.545673,-68.905447,21.4,271.1,0
76.545672,-68.905447,21.4,214,0
76.545672,-68.905448,21.3,206.1,0
76.545672,-68.905448,21.2,103.1,0
76.545672,-68.905449,21.1,315.4,0
76.545672,-68.905449,21.1,135.8,0
76.545672,-68.905449,21.1,287.2,0
76.545671,-68.905449,21.1,137.6,0
76.545672,-68.90545,21.1,295.8,0
76.545672,-68.90545,21.1,61.9,0
76.545672,-68.90545,21,351.7,0
76.545672,-68.905451,20.9,112,0
76.545673,-68.905451,20.9,285.7,0
76.545673,-68.905451,21,11.2,0
76.545673,-68.905452,21,341.8,0
76.545673,-68.905452,21,327,0
76.545673,-68.905452,21.1,18.6,0
76.545673,-68.905452,21.1,315.3,0
76.545673,-68.905452,21,107.6,0
76.545673,-68.905452,21,217.4,0
76.545673,-68.905452,21.1,55.5,0
76.545673,-68.905452,21.1,333.6,0
76.545674,-68.905452,21.2,288,0
76.545674,-68.905452,21.1,339.5,0
76.545674,-68.905451,21.1,37.4,0
76.545674,-68.905451,21,2.8,0
76.545674,-68.905451,21,44.3,0
76.545675,-68.90545,21,350.2,0
76.545675,-68.90545,21,16.2,0
76.545675,-68.90545,21,287,0
76.545676,-68.905449,20.9,67.6,0
76.545676,-68.905449,20.9,322.5,0
76.545676,-68.905448,20.9,11.1,0
76.545676,-68.905448,20.9,309.7,0
76.545677,-68.905448,20.9,353.4,0
76.545677,-68.905448,20.9,14.9,0
76.545677,-68.905449,20.9,27.9,0
76.545677,-68.905449,21,93.7,0
76.545677,-68.90545,20.9,53.3,0
76.545677,-68.905449,20.9,4.2,0
76.545677,-68.90545,20.9,57.8,0
76.545677,-68.90545,21,350.5,0
76.545677,-68.905451,21,94.5,0
76.545677,-68.905451,21,297.7,0
76.545677,-68.905451,21,61.1,0
76.545677,-68.905452,21,316.7,0
76.545677,-68.905451,21,96.7,0
76.545678,-68.905452,21.1,320.5,0
76.545677,-68.905451,21.1,74.9,0
76.545678,-68.905452,21.1,350.5,0
76.545678,-68.905451,21.1,51.2,0
76.545678,-68.905452,21.1,359.7,0
76.545678,-68.905451,21.1,333.4,0
76.545678,-68.905451,21.1,36.5,0
76.545678,-68.905451,21.1,358,0
76.545678,-68.90545,21.1,76.8,0
76.545678,-68.905451,21.2,234.2,0
76.545678,-68.90545,21.2,77.2,0
76.545678,-68.90545,21.2,344.6,0
76.545678,-68.905449,21.2,87.1,0
76.545678,-68.90545,21.2,284.3,0
76.545678,-68.905449,21.2,40.1,0
76.545678,-68.90545,21.2,32.7,0
76.545678,-68.90545,21.2,250.6,0
76.545678,-68.90545,21.1,291.4,0
76.545678,-68.90545,21.2,11.6,0
76.545678,-68.90545,21.2,328.4,0
76.545678,-68.905449,21.2,42.6,0
76.545679,-68.90545,21.2,294.4,0
76.545679,-68.905449,21.1,54.9,0
76.545679,-68.905449,21.1,356.2,0
76.545679,-68.905449,21,314.6,0
76.54568,-68.90545,21,308.8,0
76.54568,-68.90545,21,342.7,0
76.54568,-68.905449,21,33.4,0
76.54568,-68.90545,21,311.5,0
76.545681,-68.905449,21,47.1,0
76.545681,-68.90545,21,338.9,0
76.545681,-68.90545,21,0.3,0
76.545682,-68.90545,21,338.6,0
76.545682,-68.90545,20.9,22.6,0
76.545683,-68.905451,20.9,306.6,0
76.545683,-68.905451,21,295.7,0
76.545683,-68.905452,21,292.5,0
76.545683,-68.905452,21,337.5,0
76.545684,-68.905454,20.9,320.8,0
76.545684,-68.905454,20.9,327.5,0
76.545685,-68.905454,20.9,6.8,0
76.545685,-68.905455,21,12.3,0
76.545685,-68.905455,21,25.1,0
76.545685,-68.905455,21,285.3,0
76.545686,-68.905455,21,306.5,0
76.545686,-68.905456,21,330.4,0
76.545686,-68.905458,21,324.9,0
76.545687,-68.905458,21,321.3,0
76.545687,-68.905459,21,277.6,0
76.545687,-68.90546,21,299.3,0
76.545688,-68.905461,21.1,354.7,0
76.545688,-68.905462,21.1,329.8,0
76.545688,-68.905463,21.1,57.6,0
76.545689,-68.905465,21.1,331.8,0
76.545689,-68.905467,21.1,332.5,0
76.54569,-68.905468,21.2,7.8,0
76.54569,-68.905469,21.2,312.8,0
76.54569,-68.90547,21.3,331.7,0
76.545691,-68.905471,21.3,308.1,0
76.545691,-68.905473,21.3,341.4,0
76.545691,-68.905473,21.2,294.1,0
76.545692,-68.905475,21.2,323.5,0
76.545692,-68.905476,21.2,315.9,0
76.545693,-68.905477,21.2,313.3,0
76.545693,-68.905479,21.2,310.3,0
76.545693,-68.90548,21.3,322.4,0
76.545693,-68.905481,21.3,307,0
76.545694,-68.905483,21.3,326.1,0
76.545694,-68.905485,21.3,294.2,0
76.545695,-68.905486,21.3,317.6,0
76.545695,-68.905488,21.3,336.6,0
76.545695,-68.90549,21.4,320.9,0
76.545696,-68.905491,21.4,298.5,0
76.545696,-68.905494,21.5,291.5,0
76.545697,-68.905495,21.6,325.5,0
76.545697,-68.905498,21.6,318,0
76.545697,-68.905499,21.6,296.2,0
76.545698,-68.905501,21.5,302.4,0
76.545698,-68.905502,21.5,314.8,0
76.545698,-68.905503,21.6,325.6,0
76.545699,-68.905505,21.7,306.2,0
76.545699,-68.905507,21.7,327.6,0
76.5457,-68.905509,21.7,318.5,0
76.5457,-68.90551,21.6,322.2,0
76.545701,-68.905511,21.7,301.3,0
76.545701,-68.905512,21.7,17.7,0
76.545702,-68.905515,21.8,316.7,0
76.545702,-68.905516,21.8,347.8,0
76.545702,-68.905519,21.8,307.6,0
76.545703,-68.90552,21.8,350.6,0
76.545703,-68.905523,21.8,301.6,0
76.545704,-68.905524,21.9,302.1,0
76.545704,-68.905526,22,21,0
76.545705,-68.905528,22.1,315.4,0.1
76.545705,-68.905531,22,328.1,0
76.545706,-68.905533,22,318.9,0
76.545706,-68.905535,22.1,13.9,0
76.545706,-68.905538,22.2,294.7,0
76.545707,-68.905539,22.3,304,0
76.545707,-68.905542,22.3,320.5,0
76.545707,-68.905544,22.2,317,0
76.545707,-68.905546,22.2,296.7,0
76.545707,-68.905548,22.2,300,0
76.545708,-68.90555,22.2,294.7,0
76.545708,-68.905552,22.3,334.4,0
76.545708,-68.905554,22.4,317.1,0
76.545708,-68.905556,22.4,358.8,0
76.545709,-68.905559,22.4,312.9,0
76.545709,-68.905561,22.4,281.9,0
76.545709,-68.905563,22.4,246.6,0
76.545709,-68.905565,22.5,278.2,0
